variable,dummyVariable,typeEnd,databaseStart,variableStart,ICES.confirmation,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes,version,lastUpdated,status,reviewNotes,review
SDCDVABT,SDCDVABT_cat2_2,cat,cchs2022_p,cchs2022_p::SDCDVABT,,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,Non-Indigenous identity,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NA::a,cat,cchs2022_p,cchs2022_p::SDCDVABT,,cat,NA::a,2,not applicable,not applicable,N/A,6,valid skip,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NA::b,cat,cchs2022_p,cchs2022_p::SDCDVABT,,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NA::b,cat,cchs2022_p,cchs2022_p::SDCDVABT,,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2019_2020_p, cchs2019_m, cchs2020_m, cchs2021_m","cchs2019_2020_p::SDCDVIMM, cchs2019_m::SDCDVIMM, cchs2020_m::SDCDVIMM, cchs2021_m::SDCDVIMM, [SDCFIMM]",,cat,1,2,Yes,Yes,N/A,1,Yes,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2019_2020_p, cchs2019_m, cchs2020_m, cchs2021_m","cchs2019_2020_p::SDCDVIMM, cchs2019_m::SDCDVIMM, cchs2020_m::SDCDVIMM, cchs2021_m::SDCDVIMM, [SDCFIMM]",,cat,2,2,No,No,N/A,2,No,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::a,cat,"cchs2019_2020_p, cchs2019_m, cchs2020_m, cchs2021_m","cchs2019_2020_p::SDCDVIMM, cchs2019_m::SDCDVIMM, cchs2020_m::SDCDVIMM, cchs2021_m::SDCDVIMM, [SDCFIMM]",,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2019_2020_p, cchs2019_m, cchs2020_m, cchs2021_m","cchs2019_2020_p::SDCDVIMM, cchs2019_m::SDCDVIMM, cchs2020_m::SDCDVIMM, cchs2021_m::SDCDVIMM, [SDCFIMM]",,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2019_2020_p, cchs2019_m, cchs2020_m, cchs2021_m","cchs2019_2020_p::SDCDVIMM, cchs2019_m::SDCDVIMM, cchs2020_m::SDCDVIMM, cchs2021_m::SDCDVIMM, [SDCFIMM]",,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2022_m, cchs2023_m","cchs2022_m::SDCDVIMM, cchs2023_m::SDCDVIMM",,cat,1,2,Yes,Yes,N/A,"[2,3]",Immigrant (landed/naturalized) or non-permanent resident,Immigrant status,Immigrant Status (D),2022+ recoding: categories 2 (immigrant) and 3 (non-perm resident) mapped to 1 (Yes),,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2022_m, cchs2023_m","cchs2022_m::SDCDVIMM, cchs2023_m::SDCDVIMM",,cat,2,2,No,No,N/A,1,Non-immigrant (citizen by birth),Immigrant status,Immigrant Status (D),2022+ recoding: category 1 (non-immigrant) mapped to 2 (No),,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2022_m, cchs2023_m","cchs2022_m::SDCDVIMM, cchs2023_m::SDCDVIMM",,cat,NA::b,2,missing,missing,N/A,9,not stated,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,"cchs2022_m, cchs2023_m","cchs2022_m::SDCDVIMM, cchs2023_m::SDCDVIMM",,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,cchs2022_p,cchs2022_p::SDCDGIMM,,cat,1,2,Yes,Yes,N/A,2,Immigrant or non-permanent resident,Immigrant status,Immigrant Status (D),2022 PUMF: SDCDGIMM category 2 mapped to 1 (Yes),,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,cchs2022_p,cchs2022_p::SDCDGIMM,,cat,2,2,No,No,N/A,1,Non-immigrant,Immigrant status,Immigrant Status (D),2022 PUMF: SDCDGIMM category 1 mapped to 2 (No),,,active,,
SDCFIMM,SDCFIMM_cat2_NA::a,cat,cchs2022_p,cchs2022_p::SDCDGIMM,,cat,NA::a,2,not applicable,not applicable,N/A,"[6,8]",valid skip (6); refusal (8),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,cchs2022_p,cchs2022_p::SDCDGIMM,,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); not stated (9),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NA::b,cat,cchs2022_p,cchs2022_p::SDCDGIMM,,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCGLNG,SDCGLNG_cat4_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,1,4,English w/ or w/o other,English with or without other language,N/A,1,English with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,2,4,French w/ or w/o other,French with or without other language,N/A,2,French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_3,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,3,4,English & French w/ or w/o other,English & French with or without other language,N/A,3,English & French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_4,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,4,4,Neither,Neither English nor French (other),N/A,4,Neither English nor French (other),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::a,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2001_m","cchs2001_p::SDCAGLNG, cchs2003_p::SDCCGLNG, cchs2005_p::SDCEGLNG, cchs2001_m::SDCAGLNG, [SDCGLNG]",,cat,NA::b,4,missing,missing,N/A,else,else,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_1,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,1,4,English w/ or w/o other,English with or without other language,N/A,1,English with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_1,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,1,4,English w/ or w/o other,English with or without other language,N/A,5,English with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_2,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,2,4,French w/ or w/o other,French with or without other language,N/A,2,French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_2,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,2,4,French w/ or w/o other,French with or without other language,N/A,6,French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_3,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,3,4,English & French w/ or w/o other,English & French with or without other language,N/A,"[3,4]",English & French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_4,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,4,4,Neither,Neither English nor French (other),N/A,7,Neither English nor French (other),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::a,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,NA::a,4,not applicable,not applicable,N/A,96,not applicable,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,NA::b,4,missing,missing,N/A,"[97,99]",don't know (97); refusal (98); not stated (99),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2009_s, cchs2010_s, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m","cchs2003_m::SDCCDLNG, cchs2005_m::SDCEDLNG, [SDCDLNG]",,cat,NA::b,4,missing,missing,N/A,else,else,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_1,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,1,4,English w/ or w/o other,English with or without other language,N/A,1,English with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_2,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,2,4,French w/ or w/o other,French with or without other language,N/A,2,French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_3,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,3,4,English & French w/ or w/o other,English & French with or without other language,N/A,3,English & French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_4,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,4,4,Neither,Neither English nor French (other),N/A,4,Neither English nor French (other),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::a,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2019_m, cchs2020_m, cchs2021_m",[SDC_025],,cat,NA::b,4,missing,missing,N/A,else,else,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_1,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,1,4,English w/ or w/o other,English with or without other language,N/A,1,English with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_2,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,2,4,French w/ or w/o other,French with or without other language,N/A,2,French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_3,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,3,4,English & French w/ or w/o other,English & French with or without other language,N/A,3,English & French with or without other language,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_4,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,4,4,Neither,Neither English nor French (other),N/A,4,Neither English nor French (other),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::a,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,NA::a,4,not applicable,not applicable,N/A,6,not applicable,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,NA::b,4,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
SDCGLNG,SDCGLNG_cat4_NA::b,cat,"cchs2022_m, cchs2023_m",[LAN_01],,cat,NA::b,4,missing,missing,N/A,else,else,Languages - can converse in,"Languages - can converse in - (D,G)",,,,active,,
